isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol
LU1655103486,Ossiam Bloomberg Europe ex Eurozone PAB NR UCITS ETF 1C (EUR),OP4E,237.0,equity,EUR,Luxembourg,False,Accumulating,0.17,90.0,Bloomberg PAB Europe DM ex Eurozone Large & Mid Cap,
LU1655103643,Ossiam Bloomberg Japan PAB NR UCITS ETF 1C (EUR),OP5E,0.0,equity,EUR,Luxembourg,False,Accumulating,0.19,64.0,Bloomberg PAB Japan Large & Mid Cap,
LU1655103726,Ossiam Bloomberg Japan PAB NR UCITS ETF H1C (EUR Hedged),OP5H,1.0,equity,EUR,Luxembourg,True,Accumulating,0.25,64.0,Bloomberg PAB Japan Large & Mid Cap (EUR Hedged),
LU1659681586,BNP Paribas Easy MSCI USA SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,ZSRM,67.0,equity,EUR,Luxembourg,False,Accumulating,0.25,111.0,MSCI USA SRI S-Series PAB 5% Capped,ZSRM.BE
LU1681040223,Amundi STOXX Europe 600 ESG UCITS ETF DR EUR (C),AME6,1399.0,equity,EUR,Luxembourg,False,Accumulating,0.18,487.0,STOXX® Europe 600 ESG+,AME6.BE
LU1681041544,Amundi MSCI Europe Small Cap ESG Broad Transition UCITS ETF Acc,X13N,84.0,equity,EUR,Luxembourg,False,Accumulating,0.23,782.0,MSCI Europe Small Cap ESG Broad CTB Select,X13N.BE
LU1681042435,Amundi MSCI Europe Growth UCITS ETF - EUR (C),X135,114.0,equity,EUR,Luxembourg,False,Accumulating,0.35,213.0,MSCI Europe Growth,X135.BE
LU1681042609,Amundi MSCI Europe ESG Broad Transition UCITS ETF - EUR (C),CEUG,2406.0,equity,EUR,Luxembourg,False,Accumulating,0.12,372.0,MSCI Europe ESG Broad CTB Select,CEUG.BE
LU1681043912,Amundi MSCI China Tech UCITS ETF EUR Acc,18MG,144.0,equity,EUR,Luxembourg,False,Accumulating,0.55,95.0,MSCI China Tech IMI All Share Stock Connect Filtered,
LU1681044050,Amundi MSCI China Tech UCITS ETF USD Acc,XAME,38.0,equity,USD,Luxembourg,False,Accumulating,0.55,95.0,MSCI China Tech IMI All Share Stock Connect Filtered,XAME.BE
LU1681044308,Amundi MSCI Europe ex Switzerland ESG Broad Transition UCITS ETF Acc,X13Z,614.0,equity,EUR,Luxembourg,False,Accumulating,0.13,199.0,MSCI Europe ex Switzerland ESG Broad CTB Select,X13Z.BE
LU1681044647,Amundi MSCI Nordic UCITS ETF EUR (C),CN1G,274.0,equity,EUR,Luxembourg,False,Accumulating,0.25,80.0,MSCI Nordic Countries,CN1G.BE
LU1681047236,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,V50A,3282.0,equity,EUR,Luxembourg,False,Accumulating,0.09,56.0,EURO STOXX® 50,V50A.BE
LU1681047400,Amundi Core EURO STOXX 50 UCITS ETF USD Acc,X13U,40.0,equity,USD,Luxembourg,False,Accumulating,0.09,56.0,EURO STOXX® 50,X13U.BE
LU1691909508,Amundi Global Gender Equality UCITS ETF Acc,VOOM,48.0,equity,USD,Luxembourg,False,Accumulating,0.2,153.0,Solactive Equileap Global Gender Equality,VOOM.BE
LU1753045332,BNP Paribas Easy MSCI Europe SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,ASRR,71.0,equity,EUR,Luxembourg,False,Accumulating,0.25,114.0,MSCI Europe SRI S-Series PAB 5% Capped,
LU1772333404,Xtrackers Stoxx Europe 600 UCITS ETF 2C - EUR Hedged,XSXE,11.0,equity,EUR,Luxembourg,True,Accumulating,0.25,603.0,STOXX® Europe 600 (EUR Hedged),XSXE.DE
LU1781541252,Amundi Core MSCI Japan UCITS ETF Acc,LCUJ,4360.0,equity,JPY,Luxembourg,False,Accumulating,0.12,180.0,MSCI Japan,LCUJ.BE
LU1781541849,Amundi MSCI EM Asia ESG Broad Transition UCITS ETF Acc,LCUA,434.0,equity,USD,Luxembourg,False,Accumulating,0.25,685.0,MSCI EM Asia ESG Broad CTB Select,LCUA.BE
LU1804202403,UBS MSCI EMU Select Factor Mix UCITS ETF EUR acc,UIQN,15.0,equity,EUR,Luxembourg,False,Accumulating,0.34,553.0,MSCI EMU Select Factor Mix,UIQN.DE
LU1847674733,Ossiam Bloomberg Eurozone PAB NR UCITS ETF 1C (EUR),OP2E,307.0,equity,EUR,Luxembourg,False,Accumulating,0.17,97.0,Bloomberg PAB Eurozone DM Large & Mid Cap,
LU1861132840,Amundi MSCI Robotics & AI UCITS ETF Acc,GOAI,995.0,equity,EUR,Luxembourg,False,Accumulating,0.4,161.0,MSCI ACWI IMI Robotics & AI Filtered,GOAI.BE
LU1861137484,Amundi MSCI Europe SRI Climate Paris Aligned UCITS ETF DR (C),MIVB,1249.0,equity,EUR,Luxembourg,False,Accumulating,0.18,112.0,MSCI Europe SRI Filtered PAB,MIVB.BE
LU1861138961,Amundi MSCI Emerging Markets SRI Climate Paris Aligned UCITS ETF DR (C),AMEI,1577.0,equity,USD,Luxembourg,False,Accumulating,0.25,162.0,MSCI Emerging Markets SRI Filtered PAB,AMEI.BE
LU1900066033,Amundi MSCI Semiconductors UCITS ETF Acc,LSMC,1089.0,equity,EUR,Luxembourg,False,Accumulating,0.35,61.0,MSCI ACWI Semiconductors & Semiconductor Equipment Filtered,
LU1900068914,Amundi MSCI China ESG Selection Extra UCITS ETF Acc,LCHI,528.0,equity,EUR,Luxembourg,False,Accumulating,0.65,164.0,MSCI China Select ESG Rating and Trend Leaders,LCHI.BE
LU1920015366,Xtrackers MSCI EMU UCITS ETF 4C,XEMU,7.0,equity,EUR,Luxembourg,False,Accumulating,0.12,222.0,MSCI EMU,
LU1940199711,Amundi MSCI Europe ESG Selection UCITS ETF Acc,LEAD,1022.0,equity,EUR,Luxembourg,False,Accumulating,0.2,219.0,MSCI Europe ESG Selection P-Series 5% Issuer Capped,LEAD.DE
LU1940199984,Amundi MSCI Europe ESG Selection UCITS ETF EUR Hedged Acc,BUN5,78.0,equity,EUR,Luxembourg,True,Accumulating,0.25,219.0,MSCI Europe ESG Selection P-Series 5% Issuer Capped (EUR Hedged),
LU1953136527,BNP Paribas Easy ECPI Circular Economy Leaders UCITS ETF EUR,EMEC,393.0,equity,EUR,Luxembourg,False,Accumulating,0.3,51.0,ECPI Circular Economy Leaders Equity,EMEC.BE
LU1953137681,BNP Paribas Easy MSCI EMU SRI S-Series PAB 5% Capped UCITS ETF,EMUS,139.0,equity,EUR,Luxembourg,False,Accumulating,0.25,59.0,MSCI EMU SRI S-Series PAB 5% Capped,CSEMUS.MI
LU2023678282,Amundi MSCI Disruptive Technology UCITS ETF Acc,DRUP,135.0,equity,USD,Luxembourg,False,Accumulating,0.45,228.0,MSCI ACWI IMI Disruptive Technology Filtered,DRUP.BE
LU2023678449,Amundi MSCI Millennials UCITS ETF Acc,GENY,29.0,equity,USD,Luxembourg,False,Accumulating,0.45,225.0,MSCI ACWI IMI Millennials Filtered,GENY.DE
LU2023678878,Amundi MSCI Digital Economy UCITS ETF Acc,EBUY,129.0,equity,USD,Luxembourg,False,Accumulating,0.45,183.0,MSCI ACWI IMI Digital Economy & Metaverse Filtered,EBUY.DE
LU2023679090,Amundi MSCI Smart Mobility UCITS ETF Acc,ELCR,189.0,equity,USD,Luxembourg,False,Accumulating,0.45,80.0,MSCI ACWI IMI Future Mobility Filtered,ELCR.DE
LU2037748345,Amundi MSCI Smart Cities UCITS ETF - Acc,AMEC,70.0,equity,EUR,Luxembourg,False,Accumulating,0.45,148.0,MSCI ACWI IMI Smart Cities Filtered,AMEC.DE
LU2050966394,UBS MSCI EM ex China UCITS ETF USD acc,4UBL,47.0,equity,USD,Luxembourg,False,Accumulating,0.16,642.0,MSCI Emerging Markets ex China,
LU2089238039,Amundi Prime Europe UCITS ETF DR (C),PRAE,167.0,equity,EUR,Luxembourg,False,Accumulating,0.05,415.0,Solactive GBS Developed Markets Europe Large & Mid Cap,PRAE.DE
LU2089238112,Amundi Prime Eurozone UCITS ETF DR (C),PRAZ,77.0,equity,EUR,Luxembourg,False,Accumulating,0.05,195.0,Solactive GBS Developed Markets Eurozone Large & Mid Cap,PRAZ.DE
LU2089238385,Amundi Prime Japan UCITS ETF DR (C),PRAJ,355.0,equity,JPY,Luxembourg,False,Accumulating,0.05,304.0,Solactive GBS Japan Large & Mid Cap,PRAJ.DE
LU2109787049,Amundi MSCI Emerging Markets ESG Broad Transition UCITS ETF DR (C),SBIM,1272.0,equity,USD,Luxembourg,False,Accumulating,0.18,950.0,MSCI Emerging Markets ESG Broad CTB Select,SBIM.DE
LU2109787551,Amundi MSCI Emerging Markets ESG Selection UCITS ETF DR (C),SADM,1379.0,equity,USD,Luxembourg,False,Accumulating,0.18,396.0,MSCI EM ESG Selection P-Series 5% Issuer Capped,SADM.DE
LU2109787635,Amundi MSCI EMU SRI Climate Paris Aligned UCITS ETF DR (C),SRHE,136.0,equity,EUR,Luxembourg,False,Accumulating,0.18,65.0,MSCI EMU SRI Filtered PAB,SRHE.DE
LU2130768844,Amundi MSCI Europe Climate Paris Aligned UCITS ETF Acc,EABE,115.0,equity,EUR,Luxembourg,False,Accumulating,0.15,255.0,MSCI Europe Climate Paris Aligned Filtered,EABE.DE
LU2182388582,Amundi MSCI EMU Climate Paris Aligned UCITS ETF Acc,XAMJ,251.0,equity,EUR,Luxembourg,False,Accumulating,0.15,137.0,MSCI EMU Climate Paris Aligned Filtered,XAMJ.MU
LU2194449075,BNP Paribas Easy Low Carbon 300 World PAB UCITS ETF Acc,LOWD,103.0,equity,EUR,Luxembourg,False,Accumulating,0.31,300.0,Low Carbon 300 World PAB,
LU2195226068,Amundi S&P Eurozone Climate Paris Aligned UCITS ETF Acc,ZPAB,2608.0,equity,EUR,Luxembourg,False,Accumulating,0.2,94.0,S&P Eurozone LargeMidCap Net Zero 2050 Paris-Aligned ESG,ZPAB.DE
LU2196470426,Xtrackers Nikkei 225 UCITS ETF 1C,XNKY,231.0,equity,JPY,Luxembourg,False,Accumulating,0.09,225.0,Nikkei 225®,XNKY.DE
LU2206597804,UBS MSCI Europe Socially Responsible UCITS ETF EUR acc,UIW1,62.0,equity,EUR,Luxembourg,False,Accumulating,0.18,120.0,MSCI Europe SRI Low Carbon Select 5% Issuer Capped,UIW1.DE
LU2206598109,UBS MSCI Europe Socially Responsible UCITS ETF hEUR acc,UIW3,2.0,equity,EUR,Luxembourg,True,Accumulating,0.21,120.0,MSCI Europe SRI Low Carbon Select 5% Issuer Capped (EUR Hedged),UIW3.DE
LU2244387887,BNP Paribas Easy Growth Europe UCITS ETF Acc,EGRE,60.0,equity,EUR,Luxembourg,False,Accumulating,0.31,68.0,BNP Paribas Growth Europe,
LU2250132763,UBS MSCI Switzerland IMI Socially Responsible UCITS ETF CHF acc,CHSR,242.0,equity,CHF,Luxembourg,False,Accumulating,0.28,55.0,MSCI Switzerland IMI Extended SRI Low Carbon Select 5% Issuer Capped,CHSR.DE
LU2265794276,UBS Solactive China Technology UCITS ETF USD acc,UIC2,590.0,equity,USD,Luxembourg,False,Accumulating,0.47,91.0,Solactive China Technology,UIC2.DE
LU2265794946,UBS Solactive China Technology UCITS ETF hEUR acc,UIC1,179.0,equity,EUR,Luxembourg,True,Accumulating,0.5,91.0,Solactive China Technology (EUR Hedged),UIC1.DE
LU2300295123,Amundi Prime Emerging Markets UCITS ETF DR (C),PRAM,249.0,equity,USD,Luxembourg,False,Accumulating,0.1,1710.0,Solactive GBS Emerging Markets Large & Mid Cap,
LU2314312849,BNP Paribas Easy MSCI China Min TE UCITS ETF EUR Acc,9W1,81.0,equity,EUR,Luxembourg,False,Accumulating,0.27,494.0,MSCI China Select Filtered Min TE,
LU2314312922,BNP Paribas Easy MSCI China Min TE UCITS ETF USD Acc,9W1A,61.0,equity,USD,Luxembourg,False,Accumulating,0.27,494.0,MSCI China Select Filtered Min TE,
LU2343997487,Amundi MSCI China ESG Selection UCITS ETF DR (C),SADC,152.0,equity,USD,Luxembourg,False,Accumulating,0.35,171.0,MSCI China ESG Selection P-Series 5% Issuer Capped,
LU2345046655,Amundi MSCI Emerging Ex China ESG Selection UCITS ETF DR (C),EMXU,720.0,equity,USD,Luxembourg,False,Accumulating,0.35,247.0,MSCI EM ex China ESG Selection P-Series 5% Issuer Capped,
LU2376679564,Xtrackers Harvest MSCI China Tech 100 UCITS ETF 1C,XCTE,34.0,equity,USD,Luxembourg,False,Accumulating,0.44,105.0,MSCI China All Shares Tech Select Screened 100,
LU2439119236,Amundi MSCI AC Far East Ex Japan ESG Selection UCITS ETF DR - USD (C),ACUU,4.0,equity,USD,Luxembourg,False,Accumulating,0.25,277.0,MSCI AC Far East ex Japan ESG Selection P-Series 5% Issuer Capped,
LU2446381555,BNP Paribas Easy ESG Eurozone Biodiversity Leaders PAB UCITS ETF,ASRV,17.0,equity,EUR,Luxembourg,False,Accumulating,0.35,66.0,Euronext ESG Eurozone Biodiversity Leaders PAB,
LU2490201840,Amundi MSCI Japan ESG Broad Transition UCITS ETF - Hedged EUR (C),AHYZ,90.0,equity,EUR,Luxembourg,True,Accumulating,0.2,167.0,MSCI Japan ESG Broad CTB Select (EUR Hedged),
LU2491210618,Ossiam Bloomberg Asia Pacific ex Japan PAB NR UCITS ETF 1C (EUR),OP6E,146.0,equity,EUR,Luxembourg,False,Accumulating,0.29,64.0,Bloomberg PAB APAC DM ex-Japan Large & Mid Cap,
LU2533810276,BNP Paribas Easy ECPI Circular Economy Leaders UCITS ETF USD,BJLC,2.0,equity,USD,Luxembourg,False,Accumulating,0.3,51.0,ECPI Circular Economy Leaders Equity,
LU2800573128,BNP Paribas Easy MSCI Japan Min TE UCITS ETF USD,EJAPU,1.0,equity,USD,Luxembourg,False,Accumulating,0.15,163.0,MSCI Japan Select Filtered Min TE,
LU2807512947,UBS MSCI World ex USA UCITS ETF USD acc,CHSI,54.0,equity,USD,Luxembourg,False,Accumulating,0.14,777.0,MSCI World ex USA,
LU2859297330,Xtrackers World Small Cap Green Tech Innovators UCITS ETF 1C,GTIS,34.0,equity,USD,Luxembourg,False,Accumulating,0.45,202.0,Xtrackers World Small Cap Green Tech Innovators,
LU2859392081,Xtrackers World Green Tech Innovators UCITS ETF 1C,GTIL,13.0,equity,USD,Luxembourg,False,Accumulating,0.35,182.0,Xtrackers World Green Tech Innovators,
LU2873560481,Amundi MSCI Europe ESG Broad Transition UCITS ETF EUR Hedged Acc,CEUH,60.0,equity,EUR,Luxembourg,True,Accumulating,0.14,372.0,MSCI Europe ESG Broad CTB Select (EUR Hedged),
LU2873560564,Amundi Core Stoxx Europe 600 UCITS ETF USD Hedged Acc,MEUH,111.0,equity,USD,Luxembourg,True,Accumulating,0.09,612.0,STOXX® Europe 600 (USD Hedged),
LU2881684745,BNP Paribas Easy ESG Enhanced Europe UCITS ETF Acc,BJL6,347.0,equity,EUR,Luxembourg,False,Accumulating,0.2,237.0,BNP Paribas Easy ESG Enhanced Europe,
LU2903252349,Scalable MSCI AC World Xtrackers UCITS ETF 1C,SCWX,403.0,equity,USD,Luxembourg,False,Accumulating,0.0,2310.0,MSCI All Country World (ACWI),
LU2914157412,Amundi Core MSCI Japan UCITS ETF USD Hedged Acc,AMEV,14.0,equity,USD,Luxembourg,True,Accumulating,0.14,180.0,MSCI Japan (USD Hedged),
LU2993390504,BNP Paribas Easy S&P 500 II UCITS ETF USD (Acc),EDEE,112.0,equity,USD,Luxembourg,False,Accumulating,0.08,503.0,S&P 500®,
LU2993390769,BNP Paribas Easy S&P 500 II UCITS ETF EUR (Acc),EDED,126.0,equity,EUR,Luxembourg,False,Accumulating,0.08,503.0,S&P 500®,
LU2993390843,BNP Paribas Easy S&P 500 II UCITS ETF EUR Hedged (Acc),EDEA,61.0,equity,EUR,Luxembourg,True,Accumulating,0.08,503.0,S&P 500® (EUR Hedged),
LU3086388124,Amundi MSCI Europe Screened UCITS ETF (Acc),EUSC,389.0,equity,EUR,Luxembourg,False,Accumulating,0.12,375.0,MSCI Europe Screened Select ex Thermal Coal,
LU3180074463,Amundi European Strategic Autonomy UCITS ETF Acc,INDEP,6.0,equity,EUR,Luxembourg,False,Accumulating,0.4,221.0,Euronext European Strategic Autonomy,
XS2399364152,Leverage Shares 5x Long Nasdaq 100 ETP,QQQ5,28.0,equity,USD,Ireland,False,Accumulating,0.75,101.0,Nasdaq 100® Leverage (5x),
XS2399364319,Leverage Shares -5x Short Nasdaq 100 ETP,QQ3S,6.0,equity,USD,Ireland,False,Accumulating,0.75,101.0,Nasdaq 100® Short Leverage (-5x),
