isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol,Fund size,Volatility,1 year,3 year,5 year
IE0002PGSLZ5,Xtrackers US Equity Enhanced Active UCITS ETF 1C,XEEU,158.0,equity,USD,Ireland,False,Accumulating,0.2,184.0,Xtrackers US Equity Enhanced Active,,EUR 479 m,11.78%,+26.84%,-,-
IE0002RPS3K2,Global X Hydrogen UCITS ETF USD Accumulating,HYCN,18.0,equity,USD,Ireland,False,Accumulating,0.5,19.0,Solactive Global Hydrogen,,EUR 64 m,47.70%,+299.73%,+73.39%,-
IE0002SCQ8X0,iShares MSCI Japan ESG Enhanced CTB UCITS ETF EUR Hedged (Acc),CEB3,66.0,equity,EUR,Ireland,True,Accumulating,0.18,174.0,MSCI Japan ESG Enhanced Focus CTB (EUR Hedged),,EUR 76 m,20.82%,+38.91%,-,-
IE0002THYAT9,UBS MSCI World ex Mega Cap UCITS ETF USD acc,WXMC,31.0,equity,USD,Ireland,False,Accumulating,0.12,1271.0,MSCI World Ex Mega Cap Specified,,EUR 8 m,-,-,-,-
IE0002VEN3U3,iShares MSCI World Swap UCITS ETF EUR Hedged (Acc),CEMA,92.0,equity,EUR,Ireland,True,Accumulating,0.12,,MSCI World (EUR Hedged),,EUR 98 m,11.17%,+24.46%,-,-
IE0002W8NB38,iShares MSCI USA Swap UCITS ETF USD (Acc),N810,2937.0,equity,USD,Ireland,False,Accumulating,0.05,,MSCI USA,,"EUR 4,540 m",11.71%,+24.96%,+73.35%,-
IE0002XFS025,Fidelity Global Quality Value UCITS ETF ACC-USD,FGLV,4.0,equity,USD,Ireland,False,Accumulating,0.3,296.0,Fidelity Global Quality Value,,EUR 5 m,9.68%,+22.60%,-,-
IE0002Y8CX98,WisdomTree Europe Defence UCITS ETF EUR Unhedged Acc,EUDF,4187.0,equity,EUR,Ireland,False,Accumulating,0.4,26.0,WisdomTree Europe Defence UCITS,,"EUR 4,563 m",28.14%,+3.84%,-,-
IE0002Z12PN9,Robeco 3D EM Equity UCITS ETF A USD,REM3,,equity,USD,Ireland,False,Accumulating,0.3,,Robeco 3D EM Equity,,EUR - m,17.32%,+53.23%,-,-
IE0002ZM3JI1,Xtrackers USA Net Zero Pathway Paris Aligned UCITS ETF 1C,XNUS,11.0,equity,USD,Ireland,False,Accumulating,0.1,334.0,Solactive ISS ESG United States Net Zero Pathway,,EUR 11 m,12.26%,+25.71%,+65.24%,-
IE00032YLFR3,BNP Paribas Easy Alpha Enhanced US UCITS ETF EUR Acc,ESAJ,17.0,equity,EUR,Ireland,False,Accumulating,0.1,,BNP Paribas Easy Alpha Enhanced US,,EUR 18 m,-,-,-,-
IE00035F1RO6,Swisscanto (IE) ESGen SDG Index Equity USA UCITS ETF ET USD,SWCSU,156.0,equity,USD,Ireland,False,Accumulating,0.29,,Swisscanto ESGeneration SDG USA,,EUR 175 m,13.73%,+38.66%,-,-
IE00036F4K40,Xtrackers MSCI Global SDG 3 Good Health UCITS ETF 1C,XDG3,23.0,equity,USD,Ireland,False,Accumulating,0.35,115.0,MSCI ACWI IMI SDG 3 Good Health and Well-being Select,,EUR 21 m,13.53%,+1.76%,+6.57%,-
IE0003A512E4,ARK Artificial Intelligence & Robotics UCITS ETF USD Accumulating,AAKI,296.0,equity,USD,Ireland,False,Accumulating,0.75,43.0,ARK Artificial Intelligence & Robotics,,EUR 298 m,28.10%,+44.12%,-,-
IE0003B4BV34,UBS MSCI USA Tech 125 Universal UCITS ETF USD acc,CSYU,33.0,equity,USD,Ireland,False,Accumulating,0.18,124.0,MSCI USA Tech 125 Universal,,EUR 33 m,16.37%,+35.06%,-,-
IE0003B6RHN4,JPMorgan Japan Research Enhanced Index Equity (ESG) UCITS ETF CHF Hedged (acc),JJEC,3.0,equity,CHF,Ireland,True,Accumulating,0.25,123.0,JP Morgan Japan Research Enhanced Index Equity (ESG) (CHF Hedged),,EUR 2 m,20.60%,+46.31%,+105.62%,-
IE0003BJ2JS4,WisdomTree Uranium and Nuclear Energy UCITS ETF USD Unhedged Acc,WNUC,241.0,equity,USD,Ireland,False,Accumulating,0.45,40.0,WisdomTree Uranium and Nuclear Energy UCITS,,EUR 298 m,37.94%,+77.00%,-,-
IE0003IT72N9,AXA IM ACT Biodiversity Equity UCITS ETF EUR Hedged Acc,ABIE,117.0,equity,EUR,Ireland,True,Accumulating,0.53,97.0,AXA IM ACT Biodiversity Equity (EUR Hedged),,EUR 6 m,12.76%,+19.89%,+45.80%,-
IE0003JSNHV9,JPMorgan Global Research Enhanced Index Equity SRI Paris Aligned UCITS ETF EUR (acc),JEGS,258.0,equity,EUR,Ireland,False,Accumulating,0.25,423.0,JP Morgan Global Research Enhanced Index Equity SRI Paris Aligned,,EUR 330 m,10.24%,+20.96%,-,-
IE0003NQ0IY5,Xtrackers MSCI World Quality ESG UCITS ETF 1C,XWEQ,129.0,equity,USD,Ireland,False,Accumulating,0.25,150.0,MSCI World Quality Low Carbon SRI Screened Select,,EUR 175 m,10.99%,+23.25%,-,-
IE0003R87OG3,Avantis Global Small Cap Value UCITS ETF USD Acc,AVWS,599.0,equity,USD,Ireland,False,Accumulating,0.39,,Avantis Global Small Cap Value,,EUR 839 m,13.24%,+34.02%,-,-
IE0003RA2ZR3,Invesco FTSE All Share Screened & Tilted UCITS ETF Acc,FASA,12.0,equity,GBP,Ireland,False,Accumulating,0.12,79.0,FTSE All-Share ex Investment Trusts ESG Climate Select,,EUR 12 m,11.86%,+10.36%,+37.44%,-
IE0003UN5CT1,JPMorgan Europe Research Enhanced Index Equity SRI Paris Aligned Active UCITS ETF EUR (acc),JESE,8.0,equity,EUR,Ireland,False,Accumulating,0.25,190.0,JP Morgan Europe Research Enhanced Index Equity SRI Paris Aligned Active,,EUR 17 m,13.06%,+15.94%,-,-
IE0003VC1PW8,UBS MSCI AC Asia ex Japan Selection UCITS ETF USD acc,AAXJSI,9.0,equity,USD,Ireland,False,Accumulating,0.3,403.0,MSCI AC Asia ex Japan Selection Low Carbon Select 5% Issuer Capped,,EUR 11 m,17.67%,+46.28%,-,-
IE0003WEWAX4,Franklin Future Of Health And Wellness UCITS ETF ,FOHW,2.0,equity,USD,Ireland,False,Accumulating,0.3,95.0,Solactive Sustainable Health and Wellness,,EUR 2 m,12.50%,+0.70%,-,-
IE0003XJA0J9,Amundi Prime All Country World UCITS ETF Acc,WEBN,1013.0,equity,USD,Ireland,False,Accumulating,0.07,2438.0,Solactive GBS Global Markets Large & Mid Cap,,"EUR 1,772 m",9.43%,+26.43%,-,-
IE0003Z9E2Y3,Global X Copper Miners UCITS ETF USD Accumulating,4COP,901.0,equity,USD,Ireland,False,Accumulating,0.55,39.0,Solactive Global Copper Miners,,"EUR 1,000 m",30.68%,+112.72%,+144.44%,-
IE0003ZXNJY5,iShares Global Timber & Forestry UCITS ETF USD (Acc),CEB9,3.0,equity,USD,Ireland,False,Accumulating,0.65,25.0,S&P Global Timber&Forestry,,EUR 4 m,16.01%,-10.66%,-7.36%,-
IE00041H4WT9,HANetf Future of Defence Screened UCITS ETF (Acc),ASWG,1.0,equity,USD,Ireland,False,Accumulating,0.49,49.0,VettaFi Future of Defence Screened,,EUR 6 m,-,-,-,-
IE000472H9T4,Xtrackers Nasdaq 100 Swap UCITS ETF - 1C,XNDQ,2.0,equity,USD,Ireland,False,Accumulating,0.18,,Nasdaq 100®,,EUR 4 m,-,-,-,-
IE0004993469,UBS MSCI USA ex Mega Cap UCITS ETF USD acc,UXMC,2.0,equity,USD,Ireland,False,Accumulating,0.12,526.0,MSCI USA Ex Mega Cap Specified,,EUR 2 m,-,-,-,-
IE0004CIQ1O4,Amundi MSCI World ESG Selection UCITS ETF EUR Hedged Acc,MWOS,123.0,equity,EUR,Ireland,True,Accumulating,0.2,674.0,MSCI World ESG Selection P-Series 5% Issuer Capped (EUR Hedged),,EUR 88 m,11.91%,+24.78%,-,-
IE0004HBJKG0,BNP Paribas Easy MSCI ACWI SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,ESAB,15.0,equity,EUR,Ireland,False,Accumulating,0.2,1674.0,MSCI ACWI SRI S-Series PAB 5% Capped,,EUR 16 m,9.69%,+16.95%,-,-
IE0004I037N4,Franklin FTSE Emerging Markets UCITS ETF USD Capitalisation,EMGM,11.0,equity,USD,Ireland,False,Accumulating,0.11,1485.0,FTSE Emerging,,EUR 7 m,13.14%,+24.87%,-,-
IE0004J37T45,BNP Paribas Easy S&P 500 Scored and Screened UCITS ETF EUR Acc,IN0B,524.0,equity,EUR,Ireland,False,Accumulating,0.13,314.0,S&P 500 Scored & Screened,,EUR 532 m,11.29%,+27.41%,+69.12%,-
IE0004MFRED4,Xtrackers S&P 500 Equal Weight Scored & Screened UCITS ETF 1C,XZEW,1273.0,equity,USD,Ireland,False,Accumulating,0.17,279.0,S&P 500 Equal Weight Scored & Screened,,"EUR 1,226 m",11.69%,+19.62%,+43.15%,-
IE0004TFW0R5,Amundi MSCI USA ESG Leaders Extra UCITS ETF Acc EUR Hedged,MWOU,33.0,equity,EUR,Ireland,True,Accumulating,0.17,307.0,MSCI USA Select ESG Rating and Trend Leaders (EUR Hedged),,EUR 27 m,13.44%,+23.31%,-,-
IE0004U3TX15,L&G Metaverse UCITS ETF USD Acc,MTVR,8.0,equity,USD,Ireland,False,Accumulating,0.39,62.0,iStoxx Access Metaverse,,EUR 14 m,21.18%,+126.23%,+225.48%,-
IE0004X8KUG5,First Trust Vest U.S. Equity Buffer UCITS ETF - October Class A Accumulation,FOCT,1.0,equity,USD,Ireland,False,Accumulating,0.85,,First Trust Vest U.S. Equity Buffer,,EUR 2 m,-,-,-,-
IE0004YRJHW4,UBS MSCI Canada Universal UCITS ETF CAD acc,BCFD,115.0,equity,CAD,Ireland,False,Accumulating,0.33,69.0,MSCI Canada Universal Low Carbon Select 5% Issuer Capped,,EUR 239 m,12.62%,+25.63%,-,-
IE00050EGWG5,Xtrackers DJE US Equity Research UCITS ETF 1C,XDJU,68.0,equity,USD,Ireland,False,Accumulating,0.5,50.0,Xtrackers DJE US Equity Research,,EUR 88 m,12.36%,+18.38%,-,-
IE00050J4789,BNP Paribas Easy MSCI USA Small Cap Min TE UCITS ETF EUR Acc,ESAG,46.0,equity,EUR,Ireland,False,Accumulating,0.25,1442.0,MSCI USA Small Cap Select Filtered Min TE,,EUR 52 m,-,-,-,-
IE00053WDH64,Invesco Hydrogen Economy UCITS ETF Acc,HYDE,4.0,equity,USD,Ireland,False,Accumulating,0.6,63.0,WilderHill Hydrogen Economy,,EUR 9 m,21.15%,+110.26%,+50.26%,-
IE00058B19U6,Amundi S&P 500 Climate Paris Aligned UCITS ETF Acc EUR Hedged,PABH,429.0,equity,EUR,Ireland,True,Accumulating,0.25,270.0,S&P 500 Net Zero 2050 Paris-Aligned ESG+ (EUR Hedged),,EUR 321 m,12.36%,+19.06%,-,-
IE00058MW3M8,Amundi S&P 500 Screened UCITS ETF Acc EUR Hedged,S500H,1246.0,equity,EUR,Ireland,True,Accumulating,0.28,307.0,S&P 500 Scored & Screened+ (EUR Hedged),S500H.PA,"EUR 1,212 m",12.34%,+27.35%,-,-
IE00059GZ051,SPDR MSCI Resilient Future UCITS ETF USD Unhedged (Acc),SUST,4.0,equity,USD,Ireland,False,Accumulating,0.3,203.0,MSCI ACWI IMI Resilient Future Select 35/20 Capped,,EUR 4 m,-,-,-,-
IE0005B8WVT6,VanEck Sustainable Future of Food UCITS ETF A,VE6I,10.0,equity,USD,Ireland,False,Accumulating,0.45,35.0,MVIS Global Future of Food ESG,,EUR 11 m,11.56%,-10.27%,+8.67%,-
IE0005CH3U28,JPMorgan Active US Growth UCITS ETF USD (acc),JPGR,360.0,equity,USD,Ireland,False,Accumulating,0.5,102.0,JPMorgan Active US Growth,,EUR 344 m,14.80%,+18.73%,-,-
IE0005E47AH7,Xtrackers MSCI Global SDG 9 Industry Innovation & Infrastructure UCITS ETF 1C,SDG9,4.0,equity,USD,Ireland,False,Accumulating,0.35,89.0,"MSCI ACWI IMI SDG 9 Industry, Innovation and Infrastructure Select",,EUR 14 m,16.90%,+67.46%,+16.68%,-
IE0005E8B9S4,Amundi Russell 1000 Growth UCITS ETF Acc,MWOW,570.0,equity,USD,Ireland,False,Accumulating,0.19,363.0,Russell 1000® Growth,,EUR 577 m,14.88%,+24.07%,+83.80%,+112.52%
IE0005HNE843,WisdomTree Europe Value UCITS ETF EUR (Acc),VYEU,3.0,equity,EUR,Ireland,False,Accumulating,0.25,,WisdomTree Europe Value,,EUR 3 m,-,-,-,-
IE0005MWBFR7,JPMorgan Global Research Enhanced Index Equity (ESG) UCITS ETF EUR (acc),JGIE,90.0,equity,EUR,Ireland,False,Accumulating,0.25,667.0,JP Morgan Global Research Enhanced Index Equity (ESG),,EUR 69 m,9.93%,+22.40%,-,-
IE0005TF96I9,VanEck Medical Robotics and Bionic Engineering UCITS ETF A,CIB0,10.0,equity,USD,Ireland,False,Accumulating,0.55,25.0,MVIS Global Bionic Healthcare ESG,,EUR 9 m,16.29%,-17.10%,-21.58%,-
IE0005YK6564,HANetf Sprott Uranium Miners UCITS ETF Acc,U3O8,360.0,equity,USD,Ireland,False,Accumulating,0.85,35.0,North Shore Sprott Uranium Miners,,EUR 322 m,39.56%,+57.14%,+114.09%,-
IE00060Z4AE1,Nordea BetaPlus Enhanced Global Developed Sustainable Equity UCITS ETF USD (Acc),BPDE,,equity,USD,Ireland,False,Accumulating,0.25,,Nordea BetaPlus Enhanced Global Developed Sustainable Equity,,"EUR 1,168 m",-,-,-,-
IE000629MKR4,BNP Paribas Easy ESG Enhanced World UCITS ETF USD Acc,LM9B,9.0,equity,USD,Ireland,False,Accumulating,0.2,686.0,BNP Paribas Easy ESG Enhanced World,,EUR 15 m,10.45%,+23.50%,-,-
IE00063FT9K6,iShares Copper Miners UCITS ETF USD (Acc),CEBS,430.0,equity,USD,Ireland,False,Accumulating,0.55,45.0,STOXX Global Copper Miners,,EUR 449 m,28.69%,+99.19%,-,-
IE00063GNWK1,UBS MSCI USA Selection UCITS ETF USD acc,CSY2,2143.0,equity,USD,Ireland,False,Accumulating,0.1,264.0,MSCI USA Selection,CSY2.DE,"EUR 2,335 m",12.31%,+24.83%,-,-
IE00067X7JX0,Invesco EURO STOXX 50 Equal Weight UCITS ETF (Acc),EWSX,1.0,equity,EUR,Ireland,False,Accumulating,0.2,50.0,EURO STOXX® 50 Equal Weight,,EUR 1 m,-,-,-,-
IE00069JGT58,JPMorgan US Research Enhanced Index Equity SRI Paris Aligned UCITS ETF USD (acc),JSUE,463.0,equity,USD,Ireland,False,Accumulating,0.2,178.0,JP Morgan US Research Enhanced Index Equity SRI Paris Aligned,,EUR 496 m,12.01%,+21.13%,-,-
IE0006D3PGW3,Franklin FTSE Emerging ex China UCITS ETF USD Capitalisation,EXCN,3.0,equity,USD,Ireland,False,Accumulating,0.11,940.0,FTSE Emerging ex China,,EUR 6 m,13.61%,+35.40%,-,-
IE0006FAD976,Franklin S&P 500 Screened UCITS ETF Acc,FSPU,3.0,equity,USD,Ireland,False,Accumulating,0.09,411.0,S&P 500 Guarded,,EUR 4 m,11.42%,+24.70%,-,-
IE0006FFX5U1,Xtrackers MSCI Innovation UCITS ETF 1C,XNNV,7.0,equity,USD,Ireland,False,Accumulating,0.3,183.0,MSCI ACWI IMI Innovation Select Screened 200,,EUR 6 m,13.94%,+15.72%,+49.60%,-
IE0006FM6MI8,Amundi S&P Global Health Care ESG UCITS ETF DR EUR (A),WELS,254.0,equity,EUR,Ireland,False,Accumulating,0.18,86.0,S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Health Care,,EUR 243 m,13.08%,+6.70%,+7.55%,-
IE0006GUEKQ7,Investlinx Capital Appreciation UCITS ETF ETF A EUR Capitalisation,LNXC,175.0,equity,EUR,Ireland,False,Accumulating,0.85,29.0,Investlinx Capital Appreciation,,EUR 170 m,13.34%,+0.98%,+27.34%,-
IE0006HMLPV6,JPMorgan US Research Enhanced Index Equity SRI Paris Aligned UCITS ETF EUR Hedged (acc),JSHE,128.0,equity,EUR,Ireland,True,Accumulating,0.2,178.0,JP Morgan US Research Enhanced Index Equity SRI Paris Aligned (EUR Hedged),,EUR 152 m,12.62%,+21.86%,-,-
IE0006IP4XZ8,Amundi MSCI USA ESG Broad Transition UCITS ETF Acc,WEB2,3037.0,equity,EUR,Ireland,False,Accumulating,0.07,491.0,MSCI USA ESG Broad CTB Select,,"EUR 2,983 m",12.13%,+22.69%,-,-
IE0006O3TTP9,BNP Paribas Easy ECPI Global ESG Infrastructure UCITS ETF USD Capitalisation,BJLB,23.0,equity,USD,Ireland,False,Accumulating,0.31,100.0,ECPI Global ESG Infrastructure Equity,,EUR 43 m,9.26%,+25.35%,-,-
IE0006PTRUI8,iShares MSCI EMU Climate Transition Aware UCITS ETF EUR (Acc),MCTA,3.0,equity,EUR,Ireland,False,Accumulating,0.12,155.0,MSCI EMU Transition Aware Select,,EUR 4 m,14.33%,+16.40%,-,-
IE0006QX3Y11,Ossiam Bloomberg Canada PAB UCITS ETF 1A (EUR),OP8E,30.0,equity,EUR,Ireland,False,Accumulating,0.29,33.0,Bloomberg PAB Canada Large & Mid Cap,,EUR 13 m,14.85%,+11.68%,+48.83%,-
IE0006RFB3X2,HSBC MSCI Japan UCITS ETF USD (Acc),HMJA,12.0,equity,USD,Ireland,False,Accumulating,0.12,182.0,MSCI Japan,,EUR 15 m,19.39%,+26.14%,+56.34%,-
IE0006S0EBF2,First Trust Vest Nasdaq-100® Moderate Buffer UCITS ETF - March Class A Accumulation,FTMQ,2.0,equity,USD,Ireland,False,Accumulating,0.9,,First Trust Vest Nasdaq-100 Moderate Buffer,,EUR 1 m,6.43%,+15.21%,-,-
IE0006SEWKA2,JPMorgan Global Emerging Markets Research Enhanced Index Equity (ESG) UCITS ETF EUR (acc),JEEM,7.0,equity,EUR,Ireland,False,Accumulating,0.3,371.0,JP Morgan Global Emerging Markets Research Enhanced Index Equity (ESG),,EUR 16 m,16.80%,+51.96%,-,-
IE0006VDD4K1,Invesco FTSE All-World UCITS ETF EUR PfHdg Acc,FWEA,34.0,equity,EUR,Ireland,True,Accumulating,0.2,519.0,FTSE All-World (EUR Hedged),,EUR 51 m,10.29%,+26.78%,-,-
IE0006WOV4I9,Franklin S&P World Screened UCITS ETF Acc,FSPW,6.0,equity,USD,Ireland,False,Accumulating,0.14,807.0,S&P World Guarded,,EUR 6 m,9.87%,+23.22%,-,-
IE0006WW1TQ4,Xtrackers MSCI World ex USA UCITS ETF 1C,EXUS,4304.0,equity,USD,Ireland,False,Accumulating,0.15,765.0,MSCI World ex USA,,"EUR 5,431 m",10.64%,+20.04%,-,-
IE000716YHJ7,Invesco FTSE All-World UCITS ETF Acc,FWIA,2243.0,equity,USD,Ireland,False,Accumulating,0.15,519.0,FTSE All-World,,"EUR 3,140 m",9.47%,+26.02%,-,-
IE00072RHT03,Invesco Cybersecurity UCITS ETF Acc,IVCS,4.0,equity,USD,Ireland,False,Accumulating,0.35,39.0,S&P Kensho Global Cyber Security Screened,,EUR 8 m,22.89%,+12.71%,-,-
IE00074JLU02,Xtrackers Japan Net Zero Pathway Paris Aligned UCITS ETF 1C,XNJP,115.0,equity,USD,Ireland,False,Accumulating,0.15,231.0,Solactive ISS ESG Japan Net Zero Pathway,,EUR 147 m,16.00%,+7.22%,+26.23%,-
IE00075IVKF9,HANetf Sprott Junior Uranium Miners UCITS ETF USD Accumulating,U8NJ,67.0,equity,USD,Ireland,False,Accumulating,0.85,31.0,Nasdaq Sprott Junior Uranium Miners,,EUR 57 m,47.67%,+61.23%,-,-
IE00077IIPQ8,WisdomTree Global Efficient Core UCITS ETF USD Unhedged Acc,NTSG,42.0,equity,USD,Ireland,False,Accumulating,0.25,329.0,WisdomTree Global Efficient Core,,EUR 61 m,10.21%,+20.44%,-,-
IE0007FIJUO5,First Trust Vest US Equity Max Buffer UCITS ETF - December Class A Accumulation,MDEC,1.0,equity,USD,Ireland,False,Accumulating,0.85,,First Trust Vest U.S. Equity Max Buffer,,EUR 1 m,-,-,-,-
IE0007FM00T9,iShares U.S. Equity High Income UCITS ETF USD (Acc),INCI,2.0,equity,USD,Ireland,False,Accumulating,0.35,218.0,iShares U.S. Equity High Income,,EUR 3 m,10.26%,+22.70%,-,-
IE0007HKA9K1,L&G Global Brands UCITS ETF USD Acc,TOPB,46.0,equity,USD,Ireland,False,Accumulating,0.39,79.0,Solactive BrandFinance Global Brands,,EUR 43 m,10.88%,+23.02%,-,-
IE0007I99HX7,VanEck Morningstar US Wide Moat UCITS ETF A,WMOT,42.0,equity,USD,Ireland,False,Accumulating,0.46,53.0,Morningstar Wide Moat Focus,,EUR 34 m,13.61%,+12.48%,-,-
IE0007M3MLF3,WisdomTree Global Quality Dividend Growth UCITS ETF EUR Hedged Acc,WGRU,9.0,equity,EUR,Ireland,True,Accumulating,0.43,474.0,WisdomTree Global Developed Quality Dividend Growth (EUR Hedged),,EUR 12 m,10.44%,+15.14%,+39.22%,-
IE0007O06KL9,iShares Russell 2000 Swap UCITS ETF USD (Acc),RU2K,10.0,equity,USD,Ireland,False,Accumulating,0.2,,Russell 2000®,,EUR 32 m,18.87%,+37.26%,-,-
IE0007P4PBU1,HSBC MSCI China UCITS ETF USD (Acc),H4Z6,127.0,equity,USD,Ireland,False,Accumulating,0.28,560.0,MSCI China,,EUR 107 m,17.90%,+0.69%,+26.26%,-
IE0007QB4QS2,BNP Paribas Easy ESG Enhanced World UCITS ETF EUR Capitalisation,LM9C,403.0,equity,EUR,Ireland,False,Accumulating,0.2,686.0,BNP Paribas Easy ESG Enhanced World,,EUR 402 m,10.43%,+23.53%,-,-
IE0007UJ6IE0,Invesco Dow Jones US Insurance UCITS ETF Acc,INSU,106.0,equity,USD,Ireland,False,Accumulating,0.35,55.0,Dow Jones U.S. Select Insurance,,EUR 87 m,15.65%,-5.06%,-,-
IE0007ULOZS8,Xtrackers S&P 500 Scored & Screened UCITS ETF 1C,XZSP,94.0,equity,USD,Ireland,False,Accumulating,0.08,314.0,S&P 500 Scored & Screened,,EUR 141 m,11.43%,+27.53%,+68.20%,-
IE0007WJ6B10,Xtrackers MSCI Global Clean Water & Sanitation UCITS ETF 1C,XDG6,7.0,equity,USD,Ireland,False,Accumulating,0.35,75.0,MSCI ACWI IMI SDG 6 Clean Water and Sanitation Select,,EUR 7 m,9.95%,-5.98%,+1.04%,-
IE0007WLHX89,Robeco 3D European Equity UCITS ETF A EUR,3D3D,,equity,EUR,Ireland,False,Accumulating,0.25,,Robeco 3D European Equity,,EUR - m,13.89%,+19.37%,-,-
IE0007WMHDE3,HANetf Making Europe Great Again UCITS ETF Acc,ASWA,5.0,equity,EUR,Ireland,False,Accumulating,0.6,58.0,VettaFi Making Europe Great Again,,EUR 15 m,16.18%,+33.78%,-,-
IE0007Y8Y157,VanEck Quantum Computing UCITS ETF A,QUTM,468.0,equity,USD,Ireland,False,Accumulating,0.55,30.0,MarketVector Global Quantum Leaders,,EUR 703 m,27.54%,+56.41%,-,-
IE0008119MO8,HSBC S&P India Tech UCITS ETF EUR (Acc),H41X,16.0,equity,EUR,Ireland,False,Accumulating,0.65,43.0,S&P India Tech,,EUR 13 m,18.97%,-23.66%,-,-
IE00085PWS28,Amundi MSCI World Ex USA UCITS ETF Acc,WEXE,504.0,equity,USD,Ireland,False,Accumulating,0.15,775.0,MSCI World ex USA,,EUR 636 m,10.66%,+20.06%,-,-
IE0008D0AIU9,BNP Paribas Easy MSCI World Equal Weight Select UCITS ETF EUR Acc,ESAE,30.0,equity,EUR,Ireland,False,Accumulating,0.2,1048.0,MSCI World Equal Weighted Ex Business Involvement Screens Select,,EUR 35 m,8.86%,+15.46%,-,-
IE0008FB2WZ1,BNP Paribas Easy MSCI World Min TE UCITS ETF USD Acc,ASRW,124.0,equity,USD,Ireland,False,Accumulating,0.16,1025.0,MSCI World Select Filtered Min TE,,EUR 462 m,10.19%,+23.04%,-,-
IE0008GBXCA4,UBS S&P 500 Equal Weight SF UCITS ETF USD acc,BCFK,1.0,equity,USD,Ireland,False,Accumulating,0.12,,S&P 500® Equal Weight,,EUR 5 m,11.60%,+16.13%,-,-
IE0008GRJRO8,SPDR S&P Europe Defense Vision UCITS ETF EUR (Acc),DFSV,27.0,equity,EUR,Ireland,False,Accumulating,0.15,30.0,S&P Europe Defense Vision,,EUR 27 m,-,-,-,-
IE0008H4JHA2,Robeco 3D US Equity UCITS ETF A EUR Hedged,3DUE,,equity,EUR,Ireland,True,Accumulating,0.2,,Robeco 3D US Equity (EUR Hedged),,EUR - m,12.36%,+28.57%,-,-
IE0008JXFQK8,HSBC PLUS USA Equity Quant Active UCITS ETF USD Acc,H41Z,74.0,equity,USD,Ireland,False,Accumulating,0.15,315.0,HSBC PLUS USA Equity Quant Active,,EUR 81 m,11.53%,+26.87%,-,-
IE0008M1R3N4,Franklin US Mega Cap 100 UCITS ETF Acc,USMC,90.0,equity,USD,Ireland,False,Accumulating,0.09,101.0,Solactive US Mega Cap 100 Select,,EUR 115 m,12.76%,+29.26%,-,-
IE0008RX29L5,Invesco Wind Energy UCITS ETF Acc,WDEY,6.0,equity,USD,Ireland,False,Accumulating,0.6,71.0,WilderHill Wind Energy,,EUR 21 m,17.33%,+71.74%,+69.25%,-
IE0008YN0OY8,Xtrackers MSCI World Minimum Volatility ESG UCITS ETF 1C,XWEB,16.0,equity,USD,Ireland,False,Accumulating,0.25,275.0,MSCI World Minimum Volatility Low Carbon SRI Screened Select,,EUR 17 m,7.48%,+2.56%,-,-
IE0008ZGI5C1,FlexShares Listed Private Equity UCITS ETF USD Acc,FLPE,262.0,equity,USD,Ireland,False,Accumulating,0.4,,Foxberry Listed Private Equity SDG Screened,,EUR 277 m,18.98%,-10.72%,+44.73%,-
IE000940RNE6,WisdomTree Blockchain UCITS ETF USD Acc,WBKN,49.0,equity,USD,Ireland,False,Accumulating,0.45,45.0,WisdomTree Blockchain UCITS,,EUR 49 m,43.15%,+38.18%,+229.21%,-
IE00094FRAA6,Global X China Electric Vehicle and Battery UCITS ETF USD Accumulating,CAUT,0.0,equity,USD,Ireland,False,Accumulating,0.68,,Solactive China Electric Vehicle and Battery,,EUR 0 m,24.98%,+38.64%,+9.81%,-
IE00094GSCQ4,Xtrackers World Equity Enhanced Active UCITS ETF 1C,XEEW,309.0,equity,USD,Ireland,False,Accumulating,0.25,346.0,Xtrackers World Equity Enhanced Active,,EUR 406 m,10.16%,+24.24%,-,-
IE000953I6Z4,CT QR Series US Equity Active UCITS ETF Acc USD,QRUS,,equity,USD,Ireland,False,Accumulating,0.2,,CT QR Series US Equity Active,,EUR - m,-,-,-,-
IE00099GAJC6,iShares MSCI China A UCITS ETF EUR Hedged (Acc),CNYE,344.0,equity,EUR,Ireland,True,Accumulating,0.45,385.0,MSCI China A Inclusion (EUR Hedged),,EUR 124 m,15.11%,+29.91%,+33.01%,-
IE0009BM62P2,Global X S&P 500 Annual Buffer UCITS ETF USD Accumulating,5PAB,1.0,equity,USD,Ireland,False,Accumulating,0.5,,Cboe S&P 500 Annual 15% Buffer Protect,,EUR 1 m,6.98%,+12.22%,-,-
IE0009DRDY20,Amundi Prime Global UCITS ETF Acc,F50A,1093.0,equity,USD,Ireland,False,Accumulating,0.05,1388.0,Solactive GBS Developed Markets Large & Mid Cap,,"EUR 1,953 m",9.99%,+23.82%,-,-
IE0009DRFET8,First Trust Vest U.S. Equity Max Buffer UCITS ETF - September Class A Accumulation,FTMS,3.0,equity,USD,Ireland,False,Accumulating,0.85,,First Trust Vest U.S. Equity Max Buffer,,EUR 1 m,-,-,-,-
